station;date;minte;maxte;temp;prec
613500;05-09-2018;10,7;22;16,6;0
613500;06-09-2018;11,7;21,2;16,6;0
613500;07-09-2018;12,2;19,3;16,5;5,7
613500;08-09-2018;10,9;17,9;14;3,6
613500;09-09-2018;13,5;18,9;16,2;0
613500;10-09-2018;13,4;19,8;16,8;0
613500;11-09-2018;13,1;17,6;15,1;6,6
613500;12-09-2018;12,2;15,7;14;0,6
613500;13-09-2018;8;17,3;13,4;0
613500;14-09-2018;10,9;17,3;14,7;0
613500;15-09-2018;9,5;16,4;14,1;0,9
613500;16-09-2018;4,9;18;13;0
613500;17-09-2018;13,6;19,6;16,8;0
613500;18-09-2018;11,8;25,6;18,7;0
613500;19-09-2018;14,3;22,1;17,6;0
613500;20-09-2018;16;19,9;17,8;0,3
613500;21-09-2018;11,1;21,8;15,9;2,5
613500;22-09-2018;10,3;15,5;12,2;0,9
613500;23-09-2018;9,7;13,7;11,3;0
613500;24-09-2018;8,6;13,1;10,5;0,1
613500;25-09-2018;7,5;13,7;10,6;0
613500;26-09-2018;10,9;15,3;13,2;0
613500;27-09-2018;12,6;18,1;15,5;0
613500;28-09-2018;9;13,6;11,2;0
613500;29-09-2018;5,8;13,8;10,4;0,1
613500;30-09-2018;10,3;14,5;12,4;0
613500;01-10-2018;5,3;12,8;9,4;0,6
613500;02-10-2018;6,9;9,6;8,4;1
613500;03-10-2018;7,9;13,7;10,5;0
613500;04-10-2018;5,7;15,3;11;0
613500;05-10-2018;10,4;15,5;13,4;0
613500;06-10-2018;5,9;15,6;10,9;0,3
613500;07-10-2018;6,1;11,9;9;4
613500;08-10-2018;6;12,8;10,6;0
613500;09-10-2018;9,8;15,1;12,6;0
613500;10-10-2018;6;18,5;12,4;0
613500;11-10-2018;12,3;18,4;14,5;0
613500;12-10-2018;12,2;19,5;15,2;0
613500;13-10-2018;13,2;21,8;17,4;0
613500;14-10-2018;12,3;17,9;15,3;0
613500;15-10-2018;9,7;19;14;0
613500;16-10-2018;8,1;19,1;13;0
613500;17-10-2018;8,5;18,4;12,9;0
613500;18-10-2018;6,7;13,8;11,3;0,1
613500;19-10-2018;1,5;12,3;7,4;0
613500;20-10-2018;6,9;13,1;10,4;0
613500;21-10-2018;4,6;13,4;10,7;0
613500;22-10-2018;8,2;12,9;10,2;0,7
613500;23-10-2018;9,2;12,7;10,9;4,3
613500;24-10-2018;7;10,2;8,8;0,8
613500;25-10-2018;8,1;11,5;10,2;0,2
613500;26-10-2018;4,3;10,7;8,4;4,6
613500;27-10-2018;0,1;8;4,5;1,8
613500;28-10-2018;-1,7;4,6;1,4;0
613500;29-10-2018;2;6,5;4,5;0,3
613500;30-10-2018;4,9;15,4;9,4;4,3
613500;31-10-2018;5,6;9,9;7,8;1,6
613500;01-11-2018;5,9;12,5;9;0
613500;02-11-2018;4,4;11,4;8,4;0
613500;03-11-2018;2,9;10,2;6,2;0
613500;04-11-2018;2,5;9,7;6,7;0
613500;05-11-2018;7,9;10,1;9,3;0
613500;06-11-2018;4,9;10,1;8;0
613500;07-11-2018;5,1;11,5;7,7;0
613500;08-11-2018;2;11,8;6,7;0
613500;09-11-2018;2,1;10;7,4;1
613500;10-11-2018;7,6;10,2;8,9;0,9
613500;11-11-2018;9,4;11,3;10,3;4,5
613500;12-11-2018;8,5;10,4;9,7;6,8
613500;13-11-2018;7;10,4;9,1;0
613500;14-11-2018;8,4;9,9;9,1;0,1
613500;15-11-2018;6,5;11,1;8,7;0,1
613500;16-11-2018;3,4;9,2;6,3;0
613500;17-11-2018;0;6,4;3,4;0
613500;18-11-2018;0,3;7,3;4,1;0
613500;19-11-2018;3,2;5,7;4,4;0,6
613500;20-11-2018;3,1;5,5;4,3;2,2
613500;21-11-2018;3,6;6,1;4,8;0
613500;22-11-2018;1,4;4,9;3,6;0
613500;23-11-2018;0,1;1,5;0,9;0
613500;24-11-2018;1,2;3,2;2,1;0,1
613500;25-11-2018;-0,2;3,4;2,1;0
613500;26-11-2018;-4,5;2,9;-0,9;0
613500;27-11-2018;-3,7;0,5;-1,7;0
613500;28-11-2018;-1,1;3,4;1,2;0
613500;29-11-2018;1,1;4,1;2,4;7,5
613500;30-11-2018;3,5;5,8;4,5;0,1
613500;01-12-2018;3,4;6,9;5,6;0,4
613500;02-12-2018;4,7;8,7;6,1;5,5
613500;03-12-2018;6,5;10,3;8,7;2
613500;04-12-2018;2,6;7,3;4,9;0
613500;05-12-2018;0,5;6,3;3,2;1,2
613500;06-12-2018;2,7;8,5;4,8;8,4
613500;07-12-2018;6,6;10,2;8,7;6,2
613500;08-12-2018;4,2;8,1;6,6;10,7
613500;09-12-2018;3,4;7,3;6;0,4
613500;10-12-2018;4,1;5,8;5;0
613500;11-12-2018;3,2;5,6;4,4;0,1
613500;12-12-2018;0,4;4,1;2,7;0
613500;13-12-2018;-0,6;2,3;0,9;0
613500;14-12-2018;-1,3;2,4;0,6;0,3
613500;15-12-2018;-0,5;0,9;0,2;0,2
613500;16-12-2018;-1,1;0,8;-0,3;0
613500;17-12-2018;-1;0,2;-0,3;0
613500;18-12-2018;0;4,1;2,3;0,4
613500;19-12-2018;1,8;3,6;2,6;0,5
613500;20-12-2018;2,7;4;3,3;1,3
613500;21-12-2018;3,2;4,9;4,4;10,3
613500;22-12-2018;-0,1;3,9;1,1;1,5
613500;23-12-2018;-1,9;3,2;0,8;5,5
613500;24-12-2018;-3,5;3,7;0,3;0
613500;25-12-2018;3,3;5,7;4,5;0
613500;26-12-2018;3,4;5,4;4,4;0
613500;27-12-2018;-6,3;4,4;2,7;0
613500;28-12-2018;5,5;7,2;6,4;0
613500;29-12-2018;6,1;7,4;6,6;6,1
613500;30-12-2018;2,8;7,7;5;0,6
613500;31-12-2018;3,4;7,1;5,4;0,2
613500;01-01-2019;4,7;8,2;6,2;0,5
613500;02-01-2019;0,9;5,4;2,9;0
613500;03-01-2019;0,1;3,2;1,7;0
613500;04-01-2019;1,8;7,1;4,8;0,1
613500;05-01-2019;-1,8;7,3;4,2;0
613500;06-01-2019;-2,9;4,7;1,3;0
613500;07-01-2019;4;6,9;5;2,1
613500;08-01-2019;1,6;6,7;4,1;5,5
613500;09-01-2019;0;2,5;1,4;0,2
613500;10-01-2019;-2,1;2,7;0,4;0,1
613500;11-01-2019;2,1;7,1;4,9;0
613500;12-01-2019;1;6,2;4,4;2,6
613500;13-01-2019;3,1;8;5,8;3,1
613500;14-01-2019;0,8;3,7;2;0
613500;15-01-2019;0,9;7;4,7;2,4
613500;16-01-2019;4,8;6,8;6;2,3
613500;17-01-2019;-1,4;5,2;2,6;3,6
613500;18-01-2019;-3,6;1,9;-0,5;0
613500;19-01-2019;-3,4;1,1;-0,5;0
613500;20-01-2019;-5,1;2;-1,4;0,1
613500;21-01-2019;-1,1;3,8;1,2;0,7
613500;22-01-2019;-1,6;1,4;-0,5;0
613500;23-01-2019;-3,3;-0,4;-2,1;0
613500;24-01-2019;-4,3;-2,5;-3,4;0
613500;25-01-2019;-3,4;-2,3;-2,9;0,2
613500;26-01-2019;-3,3;1,5;-0,7;2,4
613500;27-01-2019;1,2;3,5;2,6;17,1
613500;28-01-2019;-0,2;3,3;1,8;0,8
613500;29-01-2019;-3,3;2,6;0,1;0
613500;30-01-2019;-1,4;2,5;0,4;0
613500;31-01-2019;-0,7;0,8;0,1;0
613500;01-02-2019;-1,6;1,8;0,2;0
613500;02-02-2019;0,3;1,5;0,8;0,3
613500;03-02-2019;-2,2;2,3;0,5;0
613500;04-02-2019;-1,5;2,3;0,8;0,9
613500;05-02-2019;1,8;6;3,6;0
613500;06-02-2019;1,7;4,1;2,7;3,7
613500;07-02-2019;2,6;5,5;3,8;3,9
613500;08-02-2019;4,3;5,7;5;1,7
613500;09-02-2019;4,9;7,3;5,7;4,8
613500;10-02-2019;3,2;5,8;4,4;7,7
613500;11-02-2019;1,5;5,1;3,3;0
613500;12-02-2019;-0,7;4,4;2,2;0,1
613500;13-02-2019;4,1;7,7;6,2;0
613500;14-02-2019;4;6,2;5,1;0
613500;15-02-2019;0,8;8,6;3,9;0
613500;16-02-2019;1,6;8,9;5,1;0
613500;17-02-2019;4,8;9,8;6,6;0
613500;18-02-2019;2;9,7;5,5;0
613500;19-02-2019;3;7,9;5,5;1,5
613500;20-02-2019;3,6;7,4;5,6;4,1
613500;21-02-2019;4,4;7,9;6,5;5,2
613500;22-02-2019;-0,4;4,6;1,7;0
613500;23-02-2019;-0,9;4;1,2;0
613500;24-02-2019;-0,4;9,9;3,9;0
613500;25-02-2019;0,6;10,2;4,8;0
613500;26-02-2019;2,7;8,3;5,2;0
613500;27-02-2019;0,6;12,7;6;0
613500;28-02-2019;-1,3;8,5;4,5;0
613500;01-03-2019;-0,8;6,1;2,7;0
613500;02-03-2019;0,6;5,1;3;0
613500;03-03-2019;4,3;9,5;6,7;4
613500;04-03-2019;4,6;9,8;6,9;10,2
613500;05-03-2019;3,7;6,9;5,4;7,5
613500;06-03-2019;0,7;7;4,7;11,7
613500;07-03-2019;4,7;9,6;7,1;2,3
613500;08-03-2019;3,2;7,4;5,5;1,6
613500;09-03-2019;2,9;8,1;4,8;6,5
613500;10-03-2019;-0,8;7,3;4,1;0
613500;11-03-2019;-1,7;5,7;1,2;0
613500;12-03-2019;-0,9;5,6;3,2;12
613500;13-03-2019;3,3;6;4,7;4,8
613500;14-03-2019;3,5;6,5;4,9;7,1
613500;15-03-2019;3,9;8;5,3;6,1
613500;16-03-2019;3;7,3;5,3;11,2
613500;17-03-2019;3,9;8,1;6,5;2,1
613500;18-03-2019;2,3;7,1;4,8;1,6
613500;19-03-2019;-0,2;7,4;3,6;0
613500;20-03-2019;0,3;8,6;5,5;0,3
613500;21-03-2019;6;9,7;7,5;0
613500;22-03-2019;3,7;7,8;6,6;0
613500;23-03-2019;2;10,5;7;0
613500;24-03-2019;1,7;8,6;5,1;0
613500;25-03-2019;0,8;7,5;4,4;2
613500;26-03-2019;1,8;8,3;5;0
613500;27-03-2019;5,6;11;7,9;0
613500;28-03-2019;6,2;12,4;8,6;0
613500;29-03-2019;4,9;12,8;8,4;0
613500;30-03-2019;2,4;14;8,2;0
613500;31-03-2019;-0,2;7,4;5;0
613500;01-04-2019;-3,1;8;2,8;0
613500;02-04-2019;1,7;9,7;5,9;0
613500;03-04-2019;6,9;14,7;9,5;0
613500;04-04-2019;5,8;14,2;9,5;0
613500;05-04-2019;6,5;16,6;10,2;0
613500;06-04-2019;5,7;16,7;10,3;0
613500;07-04-2019;4,3;18,6;10,6;0
613500;08-04-2019;2,6;11,2;7,4;0,1
613500;09-04-2019;-1,7;6,6;2,9;0
613500;10-04-2019;-2,8;6,8;2,5;0
613500;11-04-2019;-0,9;6,3;2,8;0
613500;12-04-2019;-2,9;5,2;1,4;0
613500;13-04-2019;-2,3;5,2;2;0
613500;14-04-2019;-1,4;8,6;3,7;0
613500;15-04-2019;-1,3;10;3,9;0
613500;16-04-2019;-0,9;10,1;4,8;0
613500;17-04-2019;2,2;14,8;8,3;0
613500;18-04-2019;3,5;16,5;9,7;0
613500;19-04-2019;4;17,6;10,3;0
613500;20-04-2019;-0,6;17,7;9,5;0
613500;21-04-2019;1,4;18,4;10,7;0
613500;22-04-2019;3,7;15,2;10,1;0
613500;23-04-2019;7,1;17;12,2;1,2
613500;24-04-2019;9,5;16,2;12,4;2,3
613500;25-04-2019;9;18,6;13,7;0
613500;26-04-2019;9,6;19,3;13,1;0,4
613500;27-04-2019;8,4;15,9;11,5;8,4
613500;28-04-2019;8,5;16,1;11,9;0
613500;29-04-2019;6;17,6;12,7;1
613500;30-04-2019;4,2;19,1;11,9;0
613500;01-05-2019;7,8;14,1;10,2;0
613500;02-05-2019;3,6;11,4;8,8;2
613500;03-05-2019;2,8;9,6;5,7;1,1
613500;04-05-2019;0,4;9,3;4,6;1,8
613500;05-05-2019;-1,6;12,3;6,2;0
613500;06-05-2019;4,8;10;7;0,1
613500;07-05-2019;2,7;10,6;6,3;0,4
613500;08-05-2019;3;13;8,6;0,8
613500;09-05-2019;8,3;15,4;11,3;8,7
613500;10-05-2019;5,5;12,7;9,6;0,2
613500;11-05-2019;1,1;12,9;8;0
613500;12-05-2019;4,4;13,8;8,8;0
613500;13-05-2019;2,9;13,3;8,3;0
613500;14-05-2019;-0,4;13;8;0
613500;15-05-2019;1,6;16;9,6;0
613500;16-05-2019;3,5;19,4;12,3;0
613500;17-05-2019;9;12,1;10,6;5,1
613500;18-05-2019;8,6;19,2;13,4;0
613500;19-05-2019;11,7;21;15,3;0
613500;20-05-2019;10,1;22,4;17,4;0
613500;21-05-2019;12,8;18;15;11,5
613500;22-05-2019;7;15,2;11,9;4,9
613500;23-05-2019;5,2;17,7;12,1;0
613500;24-05-2019;8,5;17,9;12,5;0
613500;25-05-2019;9,7;16,9;12,2;0
613500;26-05-2019;9,4;14,3;11,6;7,7
613500;27-05-2019;10,2;15,8;13,1;0,6
613500;28-05-2019;7,1;14;10,7;0,1
613500;29-05-2019;5,6;13,5;9,5;0
613500;30-05-2019;6,5;14,5;11,9;0,5
613500;31-05-2019;11,9;17,9;14,4;3,2
613500;01-06-2019;11,4;18,7;14,7;0,1
613500;02-06-2019;8;22,7;15,4;0
613500;03-06-2019;13,4;22,4;18;5
613500;04-06-2019;10,4;17,7;14,9;0,1
613500;05-06-2019;13,4;26,9;20,7;0
613500;06-06-2019;14,6;25,7;19,4;6,2
613500;07-06-2019;12;19;14,5;0,1
613500;08-06-2019;12,2;18,1;15,2;7,8
613500;09-06-2019;11;18,2;15;0
613500;10-06-2019;10,1;18,3;14,5;0,1
613500;11-06-2019;13,3;21,7;17,2;0,1
613500;12-06-2019;14,4;18,9;16,7;14,5
613500;13-06-2019;11,8;21,8;17,1;0,4
613500;14-06-2019;13,1;24;17,7;6,4
613500;15-06-2019;13,5;20,4;16,2;7,1
613500;16-06-2019;12,6;20,3;16,7;0
613500;17-06-2019;11,7;22,1;17,5;0
613500;18-06-2019;13,7;26,1;19,4;1,8
613500;19-06-2019;14,3;27;20,8;9,2
613500;20-06-2019;12,9;21,2;17,7;0
613500;21-06-2019;11,2;20;15,5;0,2
613500;22-06-2019;8,4;18,5;14,2;0
613500;23-06-2019;7,3;21,6;15,2;0
613500;24-06-2019;8,2;22,8;16,4;0
613500;25-06-2019;13,4;27,8;20,8;0
613500;26-06-2019;13,8;28,1;20,8;0
613500;27-06-2019;11,6;19,4;15,4;0
613500;28-06-2019;11,6;22,1;17;0
613500;29-06-2019;11;25,6;18;0
613500;30-06-2019;10,8;30,4;21,1;0
613500;01-07-2019;14,5;22;17,2;2,5
613500;02-07-2019;11,5;17,2;14,2;0
613500;03-07-2019;10,4;18;13,6;0
613500;04-07-2019;9,9;16,6;13,1;7,4
613500;05-07-2019;12;19,8;15,2;0,3
613500;06-07-2019;11,8;18,8;14;6,3
613500;07-07-2019;10,8;16,9;13,8;0
613500;08-07-2019;11,2;18,8;14,1;0,6
613500;09-07-2019;10,5;20,2;15;0
613500;10-07-2019;11,6;20,9;15,9;0
613500;11-07-2019;8,9;20,9;15,8;0
613500;12-07-2019;14,3;23;17,7;2,7
613500;13-07-2019;9,9;22,8;17,4;0
613500;14-07-2019;11,7;17;14,7;0
613500;15-07-2019;11,6;18;15;0
613500;16-07-2019;10,9;20,2;15,6;0
613500;17-07-2019;9;22,2;16,4;0
613500;18-07-2019;7,8;23,7;17,2;0
613500;19-07-2019;14,8;23,7;19;0
613500;20-07-2019;9,1;25,5;18,4;4,5
613500;21-07-2019;14,7;20,2;17,7;1,1
613500;22-07-2019;13,3;18,2;15,6;5,6
613500;23-07-2019;16,4;26,9;20,8;0,1
613500;24-07-2019;11,9;29,4;21,5;0
613500;25-07-2019;15,2;29,3;22,4;0
613500;26-07-2019;14;31,1;22,4;0
613500;27-07-2019;14,8;27,4;21,1;0
613500;28-07-2019;16,8;26,8;20,9;0
613500;29-07-2019;16,5;31;23,6;0
613500;30-07-2019;16,3;25,9;20,3;15,8
613500;31-07-2019;16;19,5;17,6;4,4
613500;01-08-2019;13,4;17,2;15,5;2,4
613500;02-08-2019;10,3;22,2;16,9;0
613500;03-08-2019;9,9;25;18,5;0,1
613500;04-08-2019;13;20,7;17,4;0
613500;05-08-2019;11,1;23,3;17,4;0
613500;06-08-2019;15,2;23,5;19;9,3
613500;07-08-2019;10,9;23;17,4;5,8
613500;08-08-2019;14;21,3;17,7;0,2
613500;09-08-2019;14;21,8;18,1;0
613500;10-08-2019;17,6;24;20,2;2,2
613500;11-08-2019;16,6;22,3;19,3;0
613500;12-08-2019;13,7;21,6;18,1;0
613500;13-08-2019;11;17,7;14,5;5
613500;14-08-2019;9,9;18,8;15,1;0
613500;15-08-2019;14,3;18,3;16;10,4
613500;16-08-2019;14,1;19,6;16,8;1,1
613500;17-08-2019;15;19;17;3,9
613500;18-08-2019;13,4;18,8;16,3;6,5
613500;19-08-2019;14;19,8;16,8;0,1
613500;20-08-2019;11,7;20,3;16,3;0
613500;21-08-2019;10,8;20,3;15,5;0
613500;22-08-2019;8,9;23,4;17;0
613500;23-08-2019;13,1;24;18,6;0
613500;24-08-2019;10,7;26,3;18,6;0
613500;25-08-2019;14,3;27,8;20,9;0
613500;26-08-2019;17,6;29;22,5;0
613500;27-08-2019;15,8;26,9;20,8;7,5
613500;28-08-2019;18,3;28,9;23,2;0,2
613500;29-08-2019;16,9;23,8;21;0,1
613500;30-08-2019;11,8;22,7;17,8;0
613500;31-08-2019;11,9;28,1;20,6;0,1
613500;01-09-2019;14,3;23,2;18,6;0,6
613500;02-09-2019;10,6;19,1;15,1;0
613500;03-09-2019;12,2;19,9;16,1;6
613500;04-09-2019;13,4;19,8;16,3;8,6
613500;05-09-2019;11,5;16,3;14;4,5
613500;06-09-2019;10,9;16;13,3;5,9
613500;07-09-2019;10,1;17,6;14,5;0,2
613500;08-09-2019;9,1;17,5;12,8;4,7
613500;09-09-2019;9,5;15,7;13,2;9
613500;10-09-2019;14;15,4;14,6;20
613500;11-09-2019;12,2;17,5;14,8;3,9
613500;12-09-2019;12,9;18,6;15,8;0
613500;13-09-2019;12,2;17,2;15,1;0,4
613500;14-09-2019;9,8;17;13,5;0
613500;15-09-2019;11,7;16,9;14,3;0,4
613500;16-09-2019;10,8;15,9;12,8;0
613500;17-09-2019;7,6;13,3;11,3;0,4
613500;18-09-2019;8,6;14,4;11,3;0,1
613500;19-09-2019;7,5;15,4;11,1;0
613500;20-09-2019;8,2;16,4;12,8;0
613500;21-09-2019;7,7;17,6;13;0
613500;22-09-2019;5,6;21,4;13,4;0
613500;23-09-2019;12,3;16,7;14,3;0
613500;24-09-2019;12,8;16,5;14,2;0
613500;25-09-2019;11,1;16;14;0,1
613500;26-09-2019;12,4;18,1;14,5;0
613500;27-09-2019;12,4;17;15;10,9
613500;28-09-2019;13;16,7;14,5;3,1
613500;29-09-2019;12,6;14,9;13,5;3,3
613500;30-09-2019;9,6;15;12,6;10,1
613500;01-10-2019;8,1;10,8;9,5;0
613500;02-10-2019;5,7;13,5;8,9;7,4
613500;03-10-2019;4,5;10,1;7,5;0
613500;04-10-2019;3,1;11,1;7,3;0
613500;05-10-2019;1,6;10;6,3;0
613500;06-10-2019;1,6;9,6;5,6;0
613500;07-10-2019;-0,1;8,9;4,7;0
613500;08-10-2019;4,7;15,7;10,5;8,9
613500;09-10-2019;9,2;13,1;11,3;4,4
613500;10-10-2019;9;13,7;11;1,8
613500;11-10-2019;10,9;14,4;12,7;32,7
613500;12-10-2019;11,7;14,5;12,6;8,9
613500;13-10-2019;11,1;17,8;12,3;4,7
613500;14-10-2019;9,9;17,1;12,9;0,7
613500;15-10-2019;9,6;16,7;12,4;23,4
613500;16-10-2019;9,6;12,7;11,7;3,6
613500;17-10-2019;9,1;13,9;11,8;5,4
613500;18-10-2019;8,8;15,3;12,5;9,7
613500;19-10-2019;9,8;14;11,7;2,5
613500;20-10-2019;9;13;11,2;0,1
613500;21-10-2019;9,7;12,6;11,2;0,4
613500;22-10-2019;9,5;12,8;11,4;0
613500;23-10-2019;9,6;13,3;11,2;0
613500;24-10-2019;10,6;12,8;11,6;0
613500;25-10-2019;11,2;13,8;12,4;0
613500;26-10-2019;12;14,8;13,8;0,1
613500;27-10-2019;8,5;14,8;10,5;1,5
613500;28-10-2019;4,1;10,9;8,2;0,4
613500;29-10-2019;0;9,8;4,6;0
613500;30-10-2019;-1,6;8,3;2,9;0
613500;31-10-2019;2,6;9,2;6,2;0
613500;01-11-2019;0,5;7,1;4,2;4,3
613500;02-11-2019;5,1;10,7;8,1;5,9
613500;03-11-2019;8,1;11,4;9,5;0,2
613500;04-11-2019;7,3;10,3;8,7;3,9
613500;05-11-2019;3,3;7,5;5,3;3
613500;06-11-2019;2,4;5,5;3,9;0
613500;07-11-2019;3;7,7;4,8;0
613500;08-11-2019;3;8,4;6,2;2,3
613500;09-11-2019;2,7;7,9;5;0
613500;10-11-2019;1,2;8,4;5,1;0,3
613500;11-11-2019;3,5;7,2;5,5;0,1
613500;12-11-2019;4,5;6,8;5,7;0,5
613500;13-11-2019;2,3;6,9;5,2;0
613500;14-11-2019;2,6;7,1;5,3;0,1
613500;15-11-2019;2,9;9,4;6,9;0,4
613500;16-11-2019;6,4;9,1;8,3;10,6
613500;17-11-2019;3,6;6,8;5,6;0,4
613500;18-11-2019;6,4;10;8,7;1,8
613500;19-11-2019;4,9;8,3;6,8;0,5
613500;20-11-2019;4,3;7,6;6,2;7
613500;21-11-2019;5,1;9,1;6,9;0,4
613500;22-11-2019;7,7;9;8,3;2,7
613500;23-11-2019;6,5;8,7;7,2;0
613500;24-11-2019;5,6;7;6,1;0
613500;25-11-2019;4,2;7;5,3;0
613500;26-11-2019;5;6,8;5,8;0,7
613500;27-11-2019;6,6;7,8;7,2;3,5
613500;28-11-2019;5,9;8,9;7,9;5,5
613500;29-11-2019;0,6;6,2;3,4;3,2
613500;30-11-2019;0,5;5,1;2,2;0
613500;01-12-2019;0,6;4,4;2,7;0
613500;02-12-2019;-0,1;5,2;3;0
613500;03-12-2019;-1,7;7,5;3,6;2,5
613500;04-12-2019;5,9;7,6;6,8;0
613500;05-12-2019;5,1;8,2;5,9;0,1
613500;06-12-2019;5;7,9;6,7;2,5
613500;07-12-2019;5,4;8,6;7,2;0,2
613500;08-12-2019;5,6;9,2;7,6;5,6
613500;09-12-2019;4;7,2;6;0,1
613500;10-12-2019;-0,6;6;3,4;0
613500;11-12-2019;3,9;6;5,1;2,1
613500;12-12-2019;3,4;5,3;4,7;1,9
613500;13-12-2019;2,1;4,3;3,3;0
613500;14-12-2019;1,6;5,7;3,6;8,4
613500;15-12-2019;2,4;6,5;4,9;6,4
613500;16-12-2019;4,4;6,8;5,8;0
613500;17-12-2019;4,4;10;6,8;2,5
613500;18-12-2019;3,3;9,6;6,3;0,4
613500;19-12-2019;3;7,1;5,3;0
613500;20-12-2019;4,1;6,7;5;0
613500;21-12-2019;4,7;7,5;6,3;1,7
613500;22-12-2019;1,9;4,8;3,8;0,1
613500;23-12-2019;4,4;7,2;5,8;0,9
613500;24-12-2019;1;6,7;5,1;0,9
613500;25-12-2019;1,6;5,9;4,2;0,8
613500;26-12-2019;1,3;5,7;4,2;0
613500;27-12-2019;-1;3,1;1,2;0
613500;28-12-2019;-1,1;1,3;0,1;0
613500;29-12-2019;0,2;4,6;2,6;0
613500;30-12-2019;4,1;7,7;5,9;0
613500;31-12-2019;2;7,8;5,2;0
613500;01-01-2020;0,3;5,3;3,5;0
613500;02-01-2020;0,9;3,4;1,7;0
613500;03-01-2020;3,2;7;5,1;0,5
613500;04-01-2020;0,2;5,9;4,4;4,4
613500;05-01-2020;-0,8;5,4;2,9;0,5
613500;06-01-2020;4,9;6,3;5,5;1,2
613500;07-01-2020;3,6;7,7;5,4;0,2
613500;08-01-2020;4,5;8,9;6,8;0,9
613500;09-01-2020;2;9;5,8;8,8
613500;10-01-2020;4,2;7,9;5,8;12,1
613500;11-01-2020;2,4;6,1;4,6;0
613500;12-01-2020;4,5;6,2;5,6;14,4
613500;13-01-2020;4,2;6,3;5,3;0
613500;14-01-2020;4,7;9,3;6,6;5,1
613500;15-01-2020;5,4;10,3;8,9;1,1
613500;16-01-2020;4,3;7,7;6,1;0
613500;17-01-2020;4,8;7,9;6,1;0,3
613500;18-01-2020;4;7,2;5,6;0,1
613500;19-01-2020;0,5;6,3;3,3;0
613500;20-01-2020;1,5;6,8;4,9;0
613500;21-01-2020;5,7;7,2;6,4;0
613500;22-01-2020;-0,5;7,4;4,6;0
613500;23-01-2020;-0,5;5,6;4,2;0
613500;24-01-2020;4,8;6,6;5,7;0,6
613500;25-01-2020;4,1;6,7;5,6;0,1
613500;26-01-2020;2,9;4,5;3,7;0
613500;27-01-2020;3,2;6,3;4,8;1,6
613500;28-01-2020;3,9;6,2;5,2;3,5
613500;29-01-2020;3,1;6,4;4,5;0
613500;30-01-2020;4,2;7,9;6,1;4,1
613500;31-01-2020;6,4;8,2;7,5;2,1
613500;01-02-2020;6,4;9;8,1;2
613500;02-02-2020;2;7,2;4,9;0
613500;03-02-2020;1,9;7;4,6;2,5
613500;04-02-2020;2,7;5;3,7;0,5
613500;05-02-2020;-1,8;6,3;3,1;0
613500;06-02-2020;4,1;7,7;6,1;0
613500;07-02-2020;4,1;5,9;4,9;0
613500;08-02-2020;2,8;6,4;4,7;0,2
613500;09-02-2020;5;9,2;6,9;8,1
613500;10-02-2020;2,5;7,9;5,8;9,9
613500;11-02-2020;1,4;6,2;3,7;5,8
613500;12-02-2020;1,8;4,8;3,8;4,9
613500;13-02-2020;2,4;5;3,5;0,7
613500;14-02-2020;2,6;6,7;4;0
613500;15-02-2020;3,9;7,9;5,8;1,8
613500;16-02-2020;5,5;10,4;8,5;15,9
613500;17-02-2020;4,8;8,4;6,8;1
613500;18-02-2020;4,1;7;5,5;1,1
613500;19-02-2020;3;6;4,9;7,3
613500;20-02-2020;2,2;6,6;4,8;5,4
613500;21-02-2020;3,5;8;5,6;0
613500;22-02-2020;4,2;7,9;6,3;6,3
613500;23-02-2020;3,4;6,2;4,6;1,5
613500;24-02-2020;2,4;5,7;4,3;2
613500;25-02-2020;2,3;6,3;4,6;2,9
613500;26-02-2020;0,3;3,7;2;0,8
613500;27-02-2020;-2,1;4,9;0,8;1
613500;28-02-2020;-0,7;8,2;3,9;0,7
613500;29-02-2020;2,6;8,1;4,9;5,8
613500;01-03-2020;3,3;6,8;5;1,4
613500;02-03-2020;2,1;8;4,8;0
613500;03-03-2020;2,9;6,3;4,4;0,8
613500;04-03-2020;1;7,4;3,9;0
613500;05-03-2020;1;4,9;2,9;0
613500;06-03-2020;2,6;6,8;4,4;0,1
613500;07-03-2020;1,1;7,2;3,8;0
613500;08-03-2020;3,2;9,4;6,5;0,3
613500;09-03-2020;2,9;9,1;6,6;3,6
613500;10-03-2020;3,2;8;6;6,6
613500;11-03-2020;5;9,5;7;1,2
613500;12-03-2020;3,1;8,1;6,1;2,4
613500;13-03-2020;0,8;7,9;4,3;2,3
613500;14-03-2020;-2,2;5,7;2,4;0
613500;15-03-2020;3,2;9,8;6,4;0
613500;16-03-2020;4,4;9,1;7,6;0
613500;17-03-2020;3,2;9,3;6,9;0
613500;18-03-2020;6;8,7;7,5;0,7
613500;19-03-2020;3,5;9,4;6,2;0
613500;20-03-2020;1,1;8,3;4,8;0
613500;21-03-2020;-1,4;7,6;2,8;0
613500;22-03-2020;-1,9;5;1,5;0
613500;23-03-2020;-1,7;5,9;1,6;0
613500;24-03-2020;-0,2;6,4;3,3;0
613500;25-03-2020;0;7,8;4;0
613500;26-03-2020;-1;9,7;3,9;0
613500;27-03-2020;-1,1;12,7;5,4;0
613500;28-03-2020;-0,4;7,9;4,1;0
