plot_id,date2,year,exp_year,subrep,cover_type,cover_type2,cover_pct
3_44_02,2018-11-09,2018,1_fall,1,paprh,weed,0
3_44_02,2018-11-09,2018,1_fall,1,cirss,weed,0
3_44_02,2018-11-09,2018,1_fall,1,gerss,weed,0
3_44_02,2018-11-09,2018,1_fall,1,matin,weed,0
3_44_02,2018-11-09,2018,1_fall,1,tarof,weed,0
3_44_02,2018-11-09,2018,1_fall,1,ephex,weed,0
3_44_02,2018-11-09,2018,1_fall,1,lamss,weed,0
3_44_02,2018-11-09,2018,1_fall,2,soil,soil,10.94
3_44_02,2018-11-09,2018,1_fall,2,volunteer,volunteer,48.44
3_44_02,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_44_02,2018-11-09,2018,1_fall,2,lolpe,covercrop,40.63
3_44_02,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_44_02,2018-11-09,2018,1_fall,2,senss,weed,0
3_44_02,2018-11-09,2018,1_fall,2,verss,weed,0
3_44_02,2018-11-09,2018,1_fall,2,capbp,weed,0
3_44_02,2018-11-09,2018,1_fall,2,paprh,weed,0
3_44_02,2018-11-09,2018,1_fall,2,cirss,weed,0
3_44_02,2018-11-09,2018,1_fall,2,gerss,weed,0
3_44_02,2018-11-09,2018,1_fall,2,matin,weed,0
3_44_02,2018-11-09,2018,1_fall,2,tarof,weed,0
3_44_02,2018-11-09,2018,1_fall,2,ephex,weed,0
3_44_02,2018-11-09,2018,1_fall,2,lamss,weed,0
3_44_02,2018-11-09,2018,1_fall,3,soil,soil,21.88
3_44_02,2018-11-09,2018,1_fall,3,volunteer,volunteer,26.56
3_44_02,2018-11-09,2018,1_fall,3,clover,covercrop,4.69
3_44_02,2018-11-09,2018,1_fall,3,lolpe,covercrop,42.19
3_44_02,2018-11-09,2018,1_fall,3,radish,covercrop,0
3_44_02,2018-11-09,2018,1_fall,3,senss,weed,0
3_44_02,2018-11-09,2018,1_fall,3,verss,weed,0
3_44_02,2018-11-09,2018,1_fall,3,capbp,weed,0
3_44_02,2018-11-09,2018,1_fall,3,paprh,weed,0
3_44_02,2018-11-09,2018,1_fall,3,cirss,weed,4.69
3_44_02,2018-11-09,2018,1_fall,3,gerss,weed,0
3_44_02,2018-11-09,2018,1_fall,3,matin,weed,0
3_44_02,2018-11-09,2018,1_fall,3,tarof,weed,0
3_44_02,2018-11-09,2018,1_fall,3,ephex,weed,0
3_44_02,2018-11-09,2018,1_fall,3,lamss,weed,0
3_44_03,2018-11-09,2018,1_fall,1,soil,soil,31.25
3_44_03,2018-11-09,2018,1_fall,1,volunteer,volunteer,17.19
3_44_03,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_44_03,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_44_03,2018-11-09,2018,1_fall,1,radish,covercrop,51.56
3_44_03,2018-11-09,2018,1_fall,1,senss,weed,0
3_44_03,2018-11-09,2018,1_fall,1,verss,weed,0
3_44_03,2018-11-09,2018,1_fall,1,capbp,weed,0
3_44_03,2018-11-09,2018,1_fall,1,paprh,weed,0
3_44_03,2018-11-09,2018,1_fall,1,cirss,weed,0
3_44_03,2018-11-09,2018,1_fall,1,gerss,weed,0
3_44_03,2018-11-09,2018,1_fall,1,matin,weed,0
3_44_03,2018-11-09,2018,1_fall,1,tarof,weed,0
3_44_03,2018-11-09,2018,1_fall,1,ephex,weed,0
3_44_03,2018-11-09,2018,1_fall,1,lamss,weed,0
3_44_03,2018-11-09,2018,1_fall,2,soil,soil,25.4
3_44_03,2018-11-09,2018,1_fall,2,volunteer,volunteer,49.21
3_44_03,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_44_03,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_44_03,2018-11-09,2018,1_fall,2,radish,covercrop,25.4
3_44_03,2018-11-09,2018,1_fall,2,senss,weed,0
3_44_03,2018-11-09,2018,1_fall,2,verss,weed,0
3_44_03,2018-11-09,2018,1_fall,2,capbp,weed,0
3_44_03,2018-11-09,2018,1_fall,2,paprh,weed,0
3_44_03,2018-11-09,2018,1_fall,2,cirss,weed,0
3_44_03,2018-11-09,2018,1_fall,2,gerss,weed,0
3_44_03,2018-11-09,2018,1_fall,2,matin,weed,0
3_44_03,2018-11-09,2018,1_fall,2,tarof,weed,0
3_44_03,2018-11-09,2018,1_fall,2,ephex,weed,0
3_44_03,2018-11-09,2018,1_fall,2,lamss,weed,0
3_44_03,2018-11-09,2018,1_fall,3,soil,soil,21.88
3_44_03,2018-11-09,2018,1_fall,3,volunteer,volunteer,14.06
3_44_03,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_44_03,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_44_03,2018-11-09,2018,1_fall,3,radish,covercrop,64.06
3_44_03,2018-11-09,2018,1_fall,3,senss,weed,0
3_44_03,2018-11-09,2018,1_fall,3,verss,weed,0
3_44_03,2018-11-09,2018,1_fall,3,capbp,weed,0
3_44_03,2018-11-09,2018,1_fall,3,paprh,weed,0
3_44_03,2018-11-09,2018,1_fall,3,cirss,weed,0
3_44_03,2018-11-09,2018,1_fall,3,gerss,weed,0
3_44_03,2018-11-09,2018,1_fall,3,matin,weed,0
3_44_03,2018-11-09,2018,1_fall,3,tarof,weed,0
3_44_03,2018-11-09,2018,1_fall,3,ephex,weed,0
3_44_03,2018-11-09,2018,1_fall,3,lamss,weed,0
3_44_04,2018-11-09,2018,1_fall,1,soil,soil,17.19
3_44_04,2018-11-09,2018,1_fall,1,volunteer,volunteer,65.63
3_44_04,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_44_04,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_44_04,2018-11-09,2018,1_fall,1,radish,covercrop,17.19
3_44_04,2018-11-09,2018,1_fall,1,senss,weed,0
3_44_04,2018-11-09,2018,1_fall,1,verss,weed,0
3_44_04,2018-11-09,2018,1_fall,1,capbp,weed,0
3_44_04,2018-11-09,2018,1_fall,1,paprh,weed,0
3_44_04,2018-11-09,2018,1_fall,1,cirss,weed,0
3_44_04,2018-11-09,2018,1_fall,1,gerss,weed,0
3_44_04,2018-11-09,2018,1_fall,1,matin,weed,0
3_44_04,2018-11-09,2018,1_fall,1,tarof,weed,0
3_44_04,2018-11-09,2018,1_fall,1,ephex,weed,0
3_44_04,2018-11-09,2018,1_fall,1,lamss,weed,0
3_44_04,2018-11-09,2018,1_fall,2,soil,soil,22.73
3_44_04,2018-11-09,2018,1_fall,2,volunteer,volunteer,36.36
3_44_04,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_44_04,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_44_04,2018-11-09,2018,1_fall,2,radish,covercrop,40.91
3_44_04,2018-11-09,2018,1_fall,2,senss,weed,0
3_44_04,2018-11-09,2018,1_fall,2,verss,weed,0
3_44_04,2018-11-09,2018,1_fall,2,capbp,weed,0
3_44_04,2018-11-09,2018,1_fall,2,paprh,weed,0
3_44_04,2018-11-09,2018,1_fall,2,cirss,weed,0
3_44_04,2018-11-09,2018,1_fall,2,gerss,weed,0
3_44_04,2018-11-09,2018,1_fall,2,matin,weed,0
3_44_04,2018-11-09,2018,1_fall,2,tarof,weed,0
3_44_04,2018-11-09,2018,1_fall,2,ephex,weed,0
3_44_04,2018-11-09,2018,1_fall,2,lamss,weed,0
3_44_04,2018-11-09,2018,1_fall,3,soil,soil,12.5
3_44_04,2018-11-09,2018,1_fall,3,volunteer,volunteer,65.63
3_44_04,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_44_04,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_44_04,2018-11-09,2018,1_fall,3,radish,covercrop,21.88
3_44_04,2018-11-09,2018,1_fall,3,senss,weed,0
3_44_04,2018-11-09,2018,1_fall,3,verss,weed,0
3_44_04,2018-11-09,2018,1_fall,3,capbp,weed,0
3_44_04,2018-11-09,2018,1_fall,3,paprh,weed,0
3_44_04,2018-11-09,2018,1_fall,3,cirss,weed,0
3_44_04,2018-11-09,2018,1_fall,3,gerss,weed,0
3_44_04,2018-11-09,2018,1_fall,3,matin,weed,0
3_44_04,2018-11-09,2018,1_fall,3,tarof,weed,0
3_44_04,2018-11-09,2018,1_fall,3,ephex,weed,0
3_44_04,2018-11-09,2018,1_fall,3,lamss,weed,0
3_44_05,2018-11-09,2018,1_fall,1,soil,soil,20.31
3_44_05,2018-11-09,2018,1_fall,1,volunteer,volunteer,79.69
3_44_05,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_44_05,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_44_05,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_44_05,2018-11-09,2018,1_fall,1,senss,weed,0
3_44_05,2018-11-09,2018,1_fall,1,verss,weed,0
3_44_05,2018-11-09,2018,1_fall,1,capbp,weed,0
3_44_05,2018-11-09,2018,1_fall,1,paprh,weed,0
3_44_05,2018-11-09,2018,1_fall,1,cirss,weed,0
3_44_05,2018-11-09,2018,1_fall,1,gerss,weed,0
3_44_05,2018-11-09,2018,1_fall,1,matin,weed,0
3_44_05,2018-11-09,2018,1_fall,1,tarof,weed,0
3_44_05,2018-11-09,2018,1_fall,1,ephex,weed,0
3_44_05,2018-11-09,2018,1_fall,1,lamss,weed,0
3_44_05,2018-11-09,2018,1_fall,2,soil,soil,34.38
3_44_05,2018-11-09,2018,1_fall,2,volunteer,volunteer,65.63
3_44_05,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_44_05,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_44_05,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_44_05,2018-11-09,2018,1_fall,2,senss,weed,0
3_44_05,2018-11-09,2018,1_fall,2,verss,weed,0
3_44_05,2018-11-09,2018,1_fall,2,capbp,weed,0
3_44_05,2018-11-09,2018,1_fall,2,paprh,weed,0
3_44_05,2018-11-09,2018,1_fall,2,cirss,weed,0
3_44_05,2018-11-09,2018,1_fall,2,gerss,weed,0
3_44_05,2018-11-09,2018,1_fall,2,matin,weed,0
3_44_05,2018-11-09,2018,1_fall,2,tarof,weed,0
3_44_05,2018-11-09,2018,1_fall,2,ephex,weed,0
3_44_05,2018-11-09,2018,1_fall,2,lamss,weed,0
3_44_05,2018-11-09,2018,1_fall,3,soil,soil,26.56
3_44_05,2018-11-09,2018,1_fall,3,volunteer,volunteer,73.44
3_44_05,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_44_05,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_44_05,2018-11-09,2018,1_fall,3,radish,covercrop,0
3_44_05,2018-11-09,2018,1_fall,3,senss,weed,0
3_44_05,2018-11-09,2018,1_fall,3,verss,weed,0
3_44_05,2018-11-09,2018,1_fall,3,capbp,weed,0
3_44_05,2018-11-09,2018,1_fall,3,paprh,weed,0
3_44_05,2018-11-09,2018,1_fall,3,cirss,weed,0
3_44_05,2018-11-09,2018,1_fall,3,gerss,weed,0
3_44_05,2018-11-09,2018,1_fall,3,matin,weed,0
3_44_05,2018-11-09,2018,1_fall,3,tarof,weed,0
3_44_05,2018-11-09,2018,1_fall,3,ephex,weed,0
3_44_05,2018-11-09,2018,1_fall,3,lamss,weed,0
3_46_02,2018-11-09,2018,1_fall,1,soil,soil,39.06
3_46_02,2018-11-09,2018,1_fall,1,volunteer,volunteer,60.94
3_46_02,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_46_02,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_46_02,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_46_02,2018-11-09,2018,1_fall,1,senss,weed,0
3_46_02,2018-11-09,2018,1_fall,1,verss,weed,0
3_46_02,2018-11-09,2018,1_fall,1,capbp,weed,0
3_46_02,2018-11-09,2018,1_fall,1,paprh,weed,0
3_46_02,2018-11-09,2018,1_fall,1,cirss,weed,0
3_46_02,2018-11-09,2018,1_fall,1,gerss,weed,0
3_46_02,2018-11-09,2018,1_fall,1,matin,weed,0
3_46_02,2018-11-09,2018,1_fall,1,tarof,weed,0
3_46_02,2018-11-09,2018,1_fall,1,ephex,weed,0
3_46_02,2018-11-09,2018,1_fall,1,lamss,weed,0
3_46_02,2018-11-09,2018,1_fall,2,soil,soil,39.06
3_46_02,2018-11-09,2018,1_fall,2,volunteer,volunteer,60.94
3_46_02,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_46_02,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_46_02,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_46_02,2018-11-09,2018,1_fall,2,senss,weed,0
3_46_02,2018-11-09,2018,1_fall,2,verss,weed,0
3_46_02,2018-11-09,2018,1_fall,2,capbp,weed,0
3_46_02,2018-11-09,2018,1_fall,2,paprh,weed,0
3_46_02,2018-11-09,2018,1_fall,2,cirss,weed,0
3_46_02,2018-11-09,2018,1_fall,2,gerss,weed,0
3_46_02,2018-11-09,2018,1_fall,2,matin,weed,0
3_46_02,2018-11-09,2018,1_fall,2,tarof,weed,0
3_46_02,2018-11-09,2018,1_fall,2,ephex,weed,0
3_46_02,2018-11-09,2018,1_fall,2,lamss,weed,0
3_46_02,2018-11-09,2018,1_fall,3,soil,soil,25
3_46_02,2018-11-09,2018,1_fall,3,volunteer,volunteer,60.94
3_46_02,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_46_02,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_46_02,2018-11-09,2018,1_fall,3,radish,covercrop,0
3_46_02,2018-11-09,2018,1_fall,3,senss,weed,0
3_46_02,2018-11-09,2018,1_fall,3,verss,weed,0
3_46_02,2018-11-09,2018,1_fall,3,capbp,weed,0
3_46_02,2018-11-09,2018,1_fall,3,paprh,weed,0
3_46_02,2018-11-09,2018,1_fall,3,cirss,weed,14.06
3_46_02,2018-11-09,2018,1_fall,3,gerss,weed,0
3_46_02,2018-11-09,2018,1_fall,3,matin,weed,0
3_46_02,2018-11-09,2018,1_fall,3,tarof,weed,0
3_46_02,2018-11-09,2018,1_fall,3,ephex,weed,0
3_46_02,2018-11-09,2018,1_fall,3,lamss,weed,0
3_46_03,2018-11-09,2018,1_fall,1,soil,soil,23.44
3_46_03,2018-11-09,2018,1_fall,1,volunteer,volunteer,20.31
3_46_03,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_46_03,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_46_03,2018-11-09,2018,1_fall,1,radish,covercrop,56.25
3_46_03,2018-11-09,2018,1_fall,1,senss,weed,0
3_46_03,2018-11-09,2018,1_fall,1,verss,weed,0
3_46_03,2018-11-09,2018,1_fall,1,capbp,weed,0
3_46_03,2018-11-09,2018,1_fall,1,paprh,weed,0
3_46_03,2018-11-09,2018,1_fall,1,cirss,weed,0
3_46_03,2018-11-09,2018,1_fall,1,gerss,weed,0
3_46_03,2018-11-09,2018,1_fall,1,matin,weed,0
3_46_03,2018-11-09,2018,1_fall,1,tarof,weed,0
3_46_03,2018-11-09,2018,1_fall,1,ephex,weed,0
3_46_03,2018-11-09,2018,1_fall,1,lamss,weed,0
3_46_03,2018-11-09,2018,1_fall,2,soil,soil,37.5
3_46_03,2018-11-09,2018,1_fall,2,volunteer,volunteer,20.31
3_46_03,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_46_03,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_46_03,2018-11-09,2018,1_fall,2,radish,covercrop,42.19
3_46_03,2018-11-09,2018,1_fall,2,senss,weed,0
3_46_03,2018-11-09,2018,1_fall,2,verss,weed,0
3_46_03,2018-11-09,2018,1_fall,2,capbp,weed,0
3_46_03,2018-11-09,2018,1_fall,2,paprh,weed,0
3_46_03,2018-11-09,2018,1_fall,2,cirss,weed,0
3_46_03,2018-11-09,2018,1_fall,2,gerss,weed,0
3_46_03,2018-11-09,2018,1_fall,2,matin,weed,0
3_46_03,2018-11-09,2018,1_fall,2,tarof,weed,0
3_46_03,2018-11-09,2018,1_fall,2,ephex,weed,0
3_46_03,2018-11-09,2018,1_fall,2,lamss,weed,0
3_46_03,2018-11-09,2018,1_fall,3,soil,soil,15.63
3_46_03,2018-11-09,2018,1_fall,3,volunteer,volunteer,23.44
3_46_03,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_46_03,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_46_03,2018-11-09,2018,1_fall,3,radish,covercrop,60.94
3_46_03,2018-11-09,2018,1_fall,3,senss,weed,0
3_46_03,2018-11-09,2018,1_fall,3,verss,weed,0
3_46_03,2018-11-09,2018,1_fall,3,capbp,weed,0
3_46_03,2018-11-09,2018,1_fall,3,paprh,weed,0
3_46_03,2018-11-09,2018,1_fall,3,cirss,weed,0
3_46_03,2018-11-09,2018,1_fall,3,gerss,weed,0
3_46_03,2018-11-09,2018,1_fall,3,matin,weed,0
3_46_03,2018-11-09,2018,1_fall,3,tarof,weed,0
3_46_03,2018-11-09,2018,1_fall,3,ephex,weed,0
3_46_03,2018-11-09,2018,1_fall,3,lamss,weed,0
3_46_04,2018-11-09,2018,1_fall,1,soil,soil,21.88
3_46_04,2018-11-09,2018,1_fall,1,volunteer,volunteer,78.13
3_46_04,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_46_04,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_46_04,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_46_04,2018-11-09,2018,1_fall,1,senss,weed,0
3_46_04,2018-11-09,2018,1_fall,1,verss,weed,0
3_46_04,2018-11-09,2018,1_fall,1,capbp,weed,0
3_46_04,2018-11-09,2018,1_fall,1,paprh,weed,0
3_46_04,2018-11-09,2018,1_fall,1,cirss,weed,0
3_46_04,2018-11-09,2018,1_fall,1,gerss,weed,0
3_46_04,2018-11-09,2018,1_fall,1,matin,weed,0
3_46_04,2018-11-09,2018,1_fall,1,tarof,weed,0
3_46_04,2018-11-09,2018,1_fall,1,ephex,weed,0
3_46_04,2018-11-09,2018,1_fall,1,lamss,weed,0
3_46_04,2018-11-09,2018,1_fall,2,soil,soil,15.63
3_46_04,2018-11-09,2018,1_fall,2,volunteer,volunteer,81.25
3_46_04,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_46_04,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_46_04,2018-11-09,2018,1_fall,2,radish,covercrop,3.13
3_46_04,2018-11-09,2018,1_fall,2,senss,weed,0
3_46_04,2018-11-09,2018,1_fall,2,verss,weed,0
3_46_04,2018-11-09,2018,1_fall,2,capbp,weed,0
3_46_04,2018-11-09,2018,1_fall,2,paprh,weed,0
3_46_04,2018-11-09,2018,1_fall,2,cirss,weed,0
3_46_04,2018-11-09,2018,1_fall,2,gerss,weed,0
3_46_04,2018-11-09,2018,1_fall,2,matin,weed,0
3_46_04,2018-11-09,2018,1_fall,2,tarof,weed,0
3_46_04,2018-11-09,2018,1_fall,2,ephex,weed,0
3_46_04,2018-11-09,2018,1_fall,2,lamss,weed,0
3_46_04,2018-11-09,2018,1_fall,3,soil,soil,15.63
3_46_04,2018-11-09,2018,1_fall,3,volunteer,volunteer,67.19
3_46_04,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_46_04,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_46_04,2018-11-09,2018,1_fall,3,radish,covercrop,17.19
3_46_04,2018-11-09,2018,1_fall,3,senss,weed,0
3_46_04,2018-11-09,2018,1_fall,3,verss,weed,0
3_46_04,2018-11-09,2018,1_fall,3,capbp,weed,0
3_46_04,2018-11-09,2018,1_fall,3,paprh,weed,0
3_46_04,2018-11-09,2018,1_fall,3,cirss,weed,0
3_46_04,2018-11-09,2018,1_fall,3,gerss,weed,0
3_46_04,2018-11-09,2018,1_fall,3,matin,weed,0
3_46_04,2018-11-09,2018,1_fall,3,tarof,weed,0
3_46_04,2018-11-09,2018,1_fall,3,ephex,weed,0
3_46_04,2018-11-09,2018,1_fall,3,lamss,weed,0
3_46_05,2018-11-09,2018,1_fall,1,soil,soil,20.31
3_46_05,2018-11-09,2018,1_fall,1,volunteer,volunteer,79.69
3_46_05,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_46_05,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_46_05,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_46_05,2018-11-09,2018,1_fall,1,senss,weed,0
3_46_05,2018-11-09,2018,1_fall,1,verss,weed,0
3_46_05,2018-11-09,2018,1_fall,1,capbp,weed,0
3_46_05,2018-11-09,2018,1_fall,1,paprh,weed,0
3_46_05,2018-11-09,2018,1_fall,1,cirss,weed,0
3_46_05,2018-11-09,2018,1_fall,1,gerss,weed,0
3_46_05,2018-11-09,2018,1_fall,1,matin,weed,0
3_46_05,2018-11-09,2018,1_fall,1,tarof,weed,0
3_46_05,2018-11-09,2018,1_fall,1,ephex,weed,0
3_46_05,2018-11-09,2018,1_fall,1,lamss,weed,0
3_46_05,2018-11-09,2018,1_fall,2,soil,soil,25
3_46_05,2018-11-09,2018,1_fall,2,volunteer,volunteer,75
3_46_05,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_46_05,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_46_05,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_46_05,2018-11-09,2018,1_fall,2,senss,weed,0
3_46_05,2018-11-09,2018,1_fall,2,verss,weed,0
3_46_05,2018-11-09,2018,1_fall,2,capbp,weed,0
3_46_05,2018-11-09,2018,1_fall,2,paprh,weed,0
3_46_05,2018-11-09,2018,1_fall,2,cirss,weed,0
3_46_05,2018-11-09,2018,1_fall,2,gerss,weed,0
3_46_05,2018-11-09,2018,1_fall,2,matin,weed,0
3_46_05,2018-11-09,2018,1_fall,2,tarof,weed,0
3_46_05,2018-11-09,2018,1_fall,2,ephex,weed,0
3_46_05,2018-11-09,2018,1_fall,2,lamss,weed,0
3_46_05,2018-11-09,2018,1_fall,3,soil,soil,18.75
3_46_05,2018-11-09,2018,1_fall,3,volunteer,volunteer,81.25
3_46_05,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_46_05,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_46_05,2018-11-09,2018,1_fall,3,radish,covercrop,0
3_46_05,2018-11-09,2018,1_fall,3,senss,weed,0
3_46_05,2018-11-09,2018,1_fall,3,verss,weed,0
3_46_05,2018-11-09,2018,1_fall,3,capbp,weed,0
3_46_05,2018-11-09,2018,1_fall,3,paprh,weed,0
3_46_05,2018-11-09,2018,1_fall,3,cirss,weed,0
3_46_05,2018-11-09,2018,1_fall,3,gerss,weed,0
3_46_05,2018-11-09,2018,1_fall,3,matin,weed,0
3_46_05,2018-11-09,2018,1_fall,3,tarof,weed,0
3_46_05,2018-11-09,2018,1_fall,3,ephex,weed,0
3_46_05,2018-11-09,2018,1_fall,3,lamss,weed,0
3_46_06,2018-11-09,2018,1_fall,1,soil,soil,9.38
3_46_06,2018-11-09,2018,1_fall,1,volunteer,volunteer,90.63
3_46_06,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_46_06,2018-11-09,2018,1_fall,1,lolpe,covercrop,0
3_46_06,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_46_06,2018-11-09,2018,1_fall,1,senss,weed,0
3_46_06,2018-11-09,2018,1_fall,1,verss,weed,0
3_46_06,2018-11-09,2018,1_fall,1,capbp,weed,0
3_46_06,2018-11-09,2018,1_fall,1,paprh,weed,0
3_46_06,2018-11-09,2018,1_fall,1,cirss,weed,0
3_46_06,2018-11-09,2018,1_fall,1,gerss,weed,0
3_46_06,2018-11-09,2018,1_fall,1,matin,weed,0
3_46_06,2018-11-09,2018,1_fall,1,tarof,weed,0
3_46_06,2018-11-09,2018,1_fall,1,ephex,weed,0
3_46_06,2018-11-09,2018,1_fall,1,lamss,weed,0
3_46_06,2018-11-09,2018,1_fall,2,soil,soil,10.94
3_46_06,2018-11-09,2018,1_fall,2,volunteer,volunteer,87.5
3_46_06,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_46_06,2018-11-09,2018,1_fall,2,lolpe,covercrop,0
3_46_06,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_46_06,2018-11-09,2018,1_fall,2,senss,weed,0
3_46_06,2018-11-09,2018,1_fall,2,verss,weed,0
3_46_06,2018-11-09,2018,1_fall,2,capbp,weed,0
3_46_06,2018-11-09,2018,1_fall,2,paprh,weed,0
3_46_06,2018-11-09,2018,1_fall,2,cirss,weed,0
3_46_06,2018-11-09,2018,1_fall,2,gerss,weed,1.56
3_46_06,2018-11-09,2018,1_fall,2,matin,weed,0
3_46_06,2018-11-09,2018,1_fall,2,tarof,weed,0
3_46_06,2018-11-09,2018,1_fall,2,ephex,weed,0
3_46_06,2018-11-09,2018,1_fall,2,lamss,weed,0
3_46_06,2018-11-09,2018,1_fall,3,soil,soil,15.63
3_46_06,2018-11-09,2018,1_fall,3,volunteer,volunteer,84.38
3_46_06,2018-11-09,2018,1_fall,3,clover,covercrop,0
3_46_06,2018-11-09,2018,1_fall,3,lolpe,covercrop,0
3_46_06,2018-11-09,2018,1_fall,3,radish,covercrop,0
3_46_06,2018-11-09,2018,1_fall,3,senss,weed,0
3_46_06,2018-11-09,2018,1_fall,3,verss,weed,0
3_46_06,2018-11-09,2018,1_fall,3,capbp,weed,0
3_46_06,2018-11-09,2018,1_fall,3,paprh,weed,0
3_46_06,2018-11-09,2018,1_fall,3,cirss,weed,0
3_46_06,2018-11-09,2018,1_fall,3,gerss,weed,0
3_46_06,2018-11-09,2018,1_fall,3,matin,weed,0
3_46_06,2018-11-09,2018,1_fall,3,tarof,weed,0
3_46_06,2018-11-09,2018,1_fall,3,ephex,weed,0
3_46_06,2018-11-09,2018,1_fall,3,lamss,weed,0
3_47_02,2018-11-09,2018,1_fall,1,soil,soil,26.23
3_47_02,2018-11-09,2018,1_fall,1,volunteer,volunteer,60.66
3_47_02,2018-11-09,2018,1_fall,1,clover,covercrop,0
3_47_02,2018-11-09,2018,1_fall,1,lolpe,covercrop,13.11
3_47_02,2018-11-09,2018,1_fall,1,radish,covercrop,0
3_47_02,2018-11-09,2018,1_fall,1,senss,weed,0
3_47_02,2018-11-09,2018,1_fall,1,verss,weed,0
3_47_02,2018-11-09,2018,1_fall,1,capbp,weed,0
3_47_02,2018-11-09,2018,1_fall,1,paprh,weed,0
3_47_02,2018-11-09,2018,1_fall,1,cirss,weed,0
3_47_02,2018-11-09,2018,1_fall,1,gerss,weed,0
3_47_02,2018-11-09,2018,1_fall,1,matin,weed,0
3_47_02,2018-11-09,2018,1_fall,1,tarof,weed,0
3_47_02,2018-11-09,2018,1_fall,1,ephex,weed,0
3_47_02,2018-11-09,2018,1_fall,1,lamss,weed,0
3_47_02,2018-11-09,2018,1_fall,2,soil,soil,29.69
3_47_02,2018-11-09,2018,1_fall,2,volunteer,volunteer,59.38
3_47_02,2018-11-09,2018,1_fall,2,clover,covercrop,0
3_47_02,2018-11-09,2018,1_fall,2,lolpe,covercrop,10.94
3_47_02,2018-11-09,2018,1_fall,2,radish,covercrop,0
3_47_02,2018-11-09,2018,1_fall,2,senss,weed,0
3_47_02,2018-11-09,2018,1_fall,2,verss,weed,0
3_47_02,2018-11-09,2018,1_fall,2,capbp,weed,0
3_47_02,2018-11-09,2018,1_fall,2,paprh,weed,0
3_47_02,2018-11-09,2018,1_fall,2,cirss,weed,0
3_47_02,2018-11-09,2018,1_fall,2,gerss,weed,0
3_47_02,2018-11-09,2018,1_fall,2,matin,weed,0
3_47_02,2018-11-09,2018,1_fall,2,tarof,weed,0
3_47_02,2018-11-09,2018,1_fall,2,ephex,weed,0
3_47_02,2018-11-09,2018,1_fall,2,lamss,weed,0
3_47_02,2018-11-09,2018,1_fall,3,soil,soil,17.19
